4.117156454735340643e-01,-5.976143184502719308e+00
-1.161640547748003272e+01,-2.883546788501594627e+00
8.151102148512480028e+01,6.555532816453964529e+01
1.869957006012389797e+02,2.551340168165308455e+02
2.905047217134588777e+02,2.973352384509821036e+02
3.052048208613359179e+02,2.977636993053375249e+02
3.944708146879635819e+02,3.744949848791420663e+02
4.624458649320820882e+02,4.358646473784156115e+02
4.291215266348754653e+02,4.577331463094233186e+02
4.640136598410468309e+02,4.493123841775986307e+02
3.958505436455230324e+02,3.622313048645477238e+02
3.054031176897496493e+02,3.171435362280083723e+02
3.165063583331525479e+02,3.134881495561118072e+02
1.980723827819563780e+02,2.731497611533113741e+02
9.239567701852207904e+01,4.873181363668332011e+01
-4.063464936736441935e+00,4.752277437038459951e+00
1.099423801601646211e+00,5.329128378738433369e+00
-1.850158418845701291e+01,-1.152686306966741725e+01
9.991756921694590687e+01,4.417659105717680035e+01
3.679919541936036875e+00,-2.759849055427675557e-01
-7.400022611944823581e+00,4.642259963048750437e-01
9.477676032795794470e+01,7.000035466883618085e+01
2.150236919672171041e+02,2.506128445262599200e+02
2.986657934586207830e+02,2.847785656952230511e+02
2.959411400976929940e+02,2.799417406243949813e+02
1.819731302985565264e+02,2.544601253972448092e+02
3.110546092485505483e+02,2.981348616355634817e+02
2.233081138870550433e+02,2.657111849428515029e+02
2.962443015871542116e+02,3.098452931745067076e+02
2.172130554202970529e+02,2.533364908594510894e+02
8.100081745671788269e+01,6.410552657960980127e+01
1.875960239586142109e+02,2.465465428113585915e+02
3.134925712280285666e+02,3.038137156159596657e+02
1.850342547453683437e+02,2.480543835719924175e+02
1.059137704311629875e+02,4.837181996647349536e+01
8.731139439159386484e+01,4.830134415224602407e+01
2.205919689620757254e+02,2.519368477642788378e+02
1.972547743817573576e+02,2.447873372346815870e+02
1.169261401804498917e+02,4.877656410986672597e+01
1.070050254397841805e+01,1.904575952706034769e+01
-1.425786291672982209e+01,1.284863174920428897e+01
1.120088541667545741e+02,4.808239282498005451e+01
1.942143057991908961e+02,2.684791396756052109e+02
1.142287249642490394e+02,5.380254219619454403e+01
2.140160831092528042e+02,2.439025791677481152e+02
3.049569230484341915e+02,3.099161517151636644e+02
2.027094122086264463e+02,2.515254743415313499e+02
9.997379209945992784e+01,4.220009576334494739e+01
7.245342552891007593e+00,-5.585919533547945015e+00
1.069748147395668667e+02,4.595706745731135356e+01
-8.253701719683990135e+00,8.738028586407264875e-01
-1.515705661314911090e+01,-6.145813160265492847e+00
-9.988138415676212745e+00,4.785601973630279615e-01
1.562787245806150871e+01,-7.853970240635261835e-01
1.104401079252474744e+02,4.287381836114300881e+01
1.967257702371070422e+02,2.469603435265735527e+02
9.193683817789722923e+01,4.680719210154737908e+01
2.045829469254125001e+02,2.392136076192102223e+02
2.071326954860783189e+02,2.636299933701376972e+02
