3.949059612899071681e+01,1.614235920325410234e+02
-2.233718985540818380e+02,2.442010706416396033e+02
-2.201151120099032141e+02,2.730822312144457555e+02
-1.937054647909083371e+02,9.688508570118615637e+01
-2.631708305937154933e+02,1.401546403921125830e+02
-1.967148299692882745e+02,9.386415905400768622e+01
-2.069285334918542389e+02,9.892815196588801996e+01
-1.702654647668979067e+02,1.407003636740261925e+02
-2.336735151332948135e+02,1.467108288141453443e+02
-2.137194986418035114e+02,1.471728463050442031e+02
-2.496716926780929953e+02,2.610954214759756269e+02
4.077748922907706941e+01,2.336696693920026462e+02
-2.080804383969668834e+02,2.390909816003516539e+02
5.629767198389163951e+01,2.529156896216359200e+02
-2.025060586197077157e+02,1.243462595924189742e+02
-2.176366593335447988e+02,2.642955802493201531e+02
-2.507424272302472730e+02,2.428108954864967188e+02
-1.998244237814935218e+02,1.410851079530650054e+02
3.216610290460272381e+01,1.483107836763010141e+02
6.911601886025823660e+01,1.570857155338115376e+02
-2.201741877191989261e+02,1.358400234591398146e+02
-2.227861549050421104e+02,1.552799097910395574e+02
-2.042808580026766663e+02,1.120575067852004594e+02
6.298742070466117582e+01,1.707996871128985958e+02
7.053426627833067641e+01,2.301609083486920895e+02
2.054348839806147353e+01,1.845101474027740949e+02
3.116822167543489641e+01,1.451561160339016965e+02
6.394656565573220774e+01,2.709936827025723005e+02
2.554896077609116389e+01,2.240876630811085590e+02
-2.216547690868787868e+02,2.502509659407925540e+02
6.457575976096772763e+01,1.469633884299803412e+02
6.174123017106467159e+01,2.886840311811739070e+02
4.336825566718732716e+01,1.319680664643095440e+02
-2.049317400004389924e+02,1.285049236162162742e+02
-2.194004838629284961e+02,1.316906090321159013e+02
6.336473821969551068e+01,1.709351416592165265e+02
-2.110545218498719180e+02,1.572432996845074911e+02
7.495019432706526175e+01,1.211548440867078824e+02
5.413729771793358481e+01,2.351463622650304046e+02
-2.230689544699716862e+02,1.792528342597819915e+02
-2.112482798567342570e+02,1.204695115192493233e+02
-2.074361799649794591e+02,1.205519825568093495e+02
-1.958528017175928539e+02,2.427452388004499824e+02
5.640974057324100954e+00,1.544677421289758001e+02
6.346138158088243841e+01,1.596532896359668996e+02
4.833638131714995012e+01,1.399984873421610985e+02
2.464012607711900671e+00,2.935123013810497241e+02
5.654669219979516015e+01,2.652135274576260144e+02
6.902145152843891651e+01,1.769874992062911758e+02
-2.091780188207264928e+02,2.296646775495729287e+02
-2.306091385676618586e+02,2.788386563956172495e+02
-2.096758891779698502e+02,1.605547086091624465e+02
-2.256126036222811990e+02,2.884730025410414100e+02
-2.303178747671293820e+02,9.370477921933638754e+01
6.198313478893766160e+00,2.778825823636376526e+02
2.521109960375113701e+00,1.487106288478134957e+02
-2.136634550532460821e+02,2.108260173077944444e+02
7.026882552900849532e+01,2.567814625614468014e+02
-1.928241214897194595e+02,1.215940957156910258e+02
-2.212132303080701945e+02,8.615575718626740809e+01
2.747290869636787392e+01,1.405871143775194412e+02
6.784196728950479383e+01,1.345580593362343791e+02
1.994232842929516636e+01,2.494291350540957524e+02
7.734493550119665883e+01,1.486716858724470853e+02
-2.176647531013412618e+02,1.277113854495967900e+02
-2.046943659674583671e+02,1.499056804026926386e+02
-2.594592936491793012e+02,1.390463259981868021e+02
5.451802332698447628e+01,1.540560968638169754e+02
3.092307049276514164e+01,1.827913339684961898e+02
4.457915811544796725e+01,1.460113796806246853e+02
7.755371612822196425e+01,2.698528997059391372e+02
2.903592632137810270e+01,2.920929669420750088e+02
-2.103277082444659527e+02,2.851136180645465856e+02
4.997135048726279649e+01,2.723549053416264769e+02
5.104402730012525780e+01,1.592995959819147060e+02
-1.987899443766766296e+02,2.337106421648100252e+02
5.089474205347998037e+01,2.432779042771415732e+02
7.553126122683768529e+01,2.922258574078417723e+02
-2.038334752540169177e+02,2.361167541867272917e+02
-1.687951095735719491e+02,1.264929982814141738e+02
-2.211887928193868049e+02,1.553353474646778523e+02
-1.673347017740073852e+02,1.201969891032838831e+02
-2.367185454931694153e+02,1.195676265207118547e+02
5.214627855164793147e+01,1.247496345874866819e+02
-1.808673412054600647e+02,1.577150261297848317e+02
4.655346149837636460e+01,2.920357200766287633e+02
8.156266267553301930e+01,1.409868685669043771e+02
6.789117027264597937e+01,1.523001979414888751e+02
3.387288774230763977e+01,2.618189907640539786e+02
-2.039660316557380497e+02,2.646638880183666629e+02
7.603978196414345803e+01,1.925050818267815487e+02
1.443599378565401992e+01,1.604860503572258210e+02
-2.084099667006538823e+02,2.557863533080615923e+02
6.021362013823865311e+01,2.723991765430279202e+02
-2.004088869116246201e+02,2.543110282935555233e+02
-2.193826305909419148e+02,2.595050637046290944e+02
4.451098595195223595e+01,2.665108708118563641e+02
-2.042479125944151406e+02,1.317397590499998898e+02
5.260615118027786963e+01,2.660364881937568953e+02
8.095977476034337883e+01,1.113562327965335896e+02
1.173407194002221843e+01,1.476814379398807375e+02
5.907558649825225672e+01,1.894392293525561399e+02
7.876455078543574473e+01,1.498338992160319663e+02
6.695986874021045310e+01,1.339625961597753587e+02
8.162880280600559502e+01,2.654463212686132465e+02
-2.311920135652039505e+02,2.127238652264631469e+02
7.335928743757729364e+01,2.550979187920234494e+02
-1.925120119212627685e+02,1.577282849448245372e+02
-2.391550645716289409e+02,1.690336735123789254e+02
-1.619474950829935835e+02,2.411755508413406801e+02
2.398962428745400643e+01,2.327169037230574418e+02
-2.076553901630667269e+02,1.375511187418270254e+02
-1.926272236935728870e+02,1.179133165055665273e+02
-2.366498122663299739e+02,1.218631229091009516e+02
4.691228948099519158e+01,1.536796813786561131e+02
-1.809950111824148848e+02,2.292717682148156086e+02
-2.174728882893361117e+02,2.735979991878527358e+02
4.771616306969355037e+01,1.455129910497996661e+02
3.780094502420823233e+01,1.498948745995319030e+02
6.969113304700370293e+01,2.187827771901941674e+02
1.482099438481281339e+01,1.453535511743885991e+02
4.174365815186144602e+01,1.400148838583779423e+02
6.662414015357876451e+01,1.500790276730399739e+02
7.635768061571286580e+01,3.264461385854349373e+02
-1.899655591613128252e+02,1.121660241019946227e+02
-1.969150836549854660e+02,2.502091276808261284e+02
2.347482452794508490e+01,2.447843470719546133e+02
-2.219138912819195184e+02,9.183532141815030059e+01
-2.376011723605631687e+02,2.399201335457477455e+02
2.620770915398101053e+01,2.415773281163872355e+02
-1.865083242957007883e+02,9.606836476702642358e+01
8.237845040805393637e+01,2.405478379533811903e+02
1.045876508920738672e+02,2.987092778519534022e+02
4.459652525730079731e+01,2.505173681347887680e+02
3.277953315408708335e+01,2.436042980528158637e+02
-2.529084624409234152e+02,2.687087621540293298e+02
-1.662535659185273289e+02,2.056760185997760857e+02
-2.128897783237009946e+02,2.708436041180812026e+02
